Ad ID,Category,Price,Currency,Price per m2,Floor Number,Room Count,Area,Location,Excerpt,Last Updated,State of Repair,Link
5278173,Yeni tikili,259 000,AZN,1 740 AZN/m²,14 / 17,3,149 m²,Əhmədli m.,var,"13.06.2025, 23:24",var,https://bina.az/items/5278173
5233771,Köhnə tikili,160 000,AZN,2 670 AZN/m²,7 / 9,2,60 m²,Əhmədli m.,var,"13.06.2025, 23:53",var,https://bina.az/items/5233771
5226915,Yeni tikili,275 000,AZN,2 620 AZN/m²,17 / 18,3,105 m²,Elmlər Akademiyası m.,var,"13.06.2025, 23:22",var,https://bina.az/items/5226915
5213240,Yeni tikili,203 000,AZN,1 930 AZN/m²,17 / 19,3,105 m²,Yeni Yasamal q.,var,"13.06.2025, 23:53",var,https://bina.az/items/5213240
5275652,Yeni tikili,263 000,AZN,2 370 AZN/m²,7 / 7,3,111 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 23:21",yoxdur,https://bina.az/items/5275652
5209472,Yeni tikili,195 000,AZN,2 220 AZN/m²,5 / 19,2,88 m²,Xətai r.,var,"13.06.2025, 19:25",yoxdur,https://bina.az/items/5209472
5094430,Yeni tikili,610 000,AZN,2 840 AZN/m²,5 / 20,4,215 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 12:56",var,https://bina.az/items/5094430
4991379,Yeni tikili,348 384,AZN,3 200 AZN/m²,12 / 16,3,108.9 m²,28 May m.,yoxdur,"13.06.2025, 14:48",,https://bina.az/items/4991379
5267241,Yeni tikili,272 000,AZN,2 520 AZN/m²,5 / 16,3,108 m²,Həzi Aslanov m.,var,"13.06.2025, 09:41",var,https://bina.az/items/5267241
5278169,Yeni tikili,127 000,AZN,1 810 AZN/m²,2 / 13,2,70 m²,Həzi Aslanov m.,yoxdur,"13.06.2025, 23:19",yoxdur,https://bina.az/items/5278169
5278166,Köhnə tikili,195 500,AZN,6 520 AZN/m²,1 / 5,1,30 m²,İnşaatçılar m.,var,"13.06.2025, 23:18",var,https://bina.az/items/5278166
5108643,Köhnə tikili,129 500,AZN,3 240 AZN/m²,3 / 3,2,40 m²,Sahil m.,var,"13.06.2025, 23:17",var,https://bina.az/items/5108643
5278165,Yeni tikili,143 000,AZN,2 200 AZN/m²,2 / 9,3,65 m²,Əhmədli m.,var,"13.06.2025, 23:16",var,https://bina.az/items/5278165
5240139,Yeni tikili,117 000,AZN,1 750 AZN/m²,5 / 15,2,67 m²,Biləcəri q.,var,"13.06.2025, 23:15",yoxdur,https://bina.az/items/5240139
5156168,Yeni tikili,207 000,AZN,2 030 AZN/m²,9 / 16,3,102 m²,Bayıl q.,var,"13.06.2025, 23:14",var,https://bina.az/items/5156168
4588333,Yeni tikili,340 000,AZN,2 830 AZN/m²,3 / 16,3,120 m²,Qara Qarayev m.,var,"13.06.2025, 23:16",var,https://bina.az/items/4588333
5278163,Yeni tikili,200 000,AZN,2 220 AZN/m²,4 / 14,2,90 m²,Əhmədli m.,var,"13.06.2025, 23:13",yoxdur,https://bina.az/items/5278163
4682841,Köhnə tikili,330 000,AZN,2 410 AZN/m²,5 / 5,5,137 m²,Səbail r.,var,"13.06.2025, 23:12",var,https://bina.az/items/4682841
5173657,Yeni tikili,154 000,AZN,2 800 AZN/m²,15 / 17,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 23:10",var,https://bina.az/items/5173657
5278162,Köhnə tikili,233 000,AZN,2 120 AZN/m²,7 / 9,4,110 m²,Gənclik m.,var,"13.06.2025, 23:09",var,https://bina.az/items/5278162
4446534,Yeni tikili,80 000,AZN,988 AZN/m²,2 / 8,3,81 m²,Masazır q.,yoxdur,"13.06.2025, 23:08",yoxdur,https://bina.az/items/4446534
5228403,Köhnə tikili,170 000,AZN,2 000 AZN/m²,1 / 5,3,85 m²,Qara Qarayev m.,var,"13.06.2025, 23:08",var,https://bina.az/items/5228403
3856731,Yeni tikili,70 000,AZN,1 000 AZN/m²,3 / 8,2,70 m²,Masazır q.,var,"13.06.2025, 23:08",yoxdur,https://bina.az/items/3856731
5278160,Yeni tikili,60 000,AZN,1 460 AZN/m²,5 / 8,1,41 m²,Masazır q.,yoxdur,"13.06.2025, 23:06",var,https://bina.az/items/5278160
5112764,Yeni tikili,355 000,AZN,1 970 AZN/m²,13 / 16,4,180 m²,Nərimanov r.,var,"13.06.2025, 23:06",var,https://bina.az/items/5112764
5258424,Yeni tikili,299 000,AZN,3 930 AZN/m²,16 / 16,2,76 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 23:05",var,https://bina.az/items/5258424
5278158,Yeni tikili,345 000,AZN,3 140 AZN/m²,11 / 13,3,110 m²,8 Noyabr m.,var,"13.06.2025, 23:05",var,https://bina.az/items/5278158
5208029,Yeni tikili,278 000,AZN,3 090 AZN/m²,4 / 19,3,90 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 23:05",var,https://bina.az/items/5208029
5276984,Köhnə tikili,145 000,AZN,2 340 AZN/m²,6 / 9,2,62 m²,Əhmədli m.,var,"13.06.2025, 23:05",var,https://bina.az/items/5276984
5093142,Yeni tikili,590 000,AZN,3 260 AZN/m²,4 / 14,4,181 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 23:04",var,https://bina.az/items/5093142
5258581,Yeni tikili,370 000,AZN,2 310 AZN/m²,16 / 16,4,160 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 23:04",yoxdur,https://bina.az/items/5258581
4719875,Yeni tikili,430 000,AZN,3 310 AZN/m²,5 / 14,4,130 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 23:04",var,https://bina.az/items/4719875
5202630,Yeni tikili,196 000,AZN,2 280 AZN/m²,2 / 17,3,86 m²,9-cu mikrorayon q.,var,"13.06.2025, 23:03",var,https://bina.az/items/5202630
4183478,Yeni tikili,445 000,AZN,2 230 AZN/m²,16 / 20,4,200 m²,Həzi Aslanov q.,yoxdur,"13.06.2025, 15:01",var,https://bina.az/items/4183478
5269419,Yeni tikili,350 000,AZN,1 890 AZN/m²,12 / 17,4,185 m²,Nərimanov r.,var,"13.06.2025, 19:58",var,https://bina.az/items/5269419
5251203,Köhnə tikili,230 000,AZN,2 300 AZN/m²,4 / 9,4,100 m²,Əhmədli m.,var,"13.06.2025, 17:31",var,https://bina.az/items/5251203
5240667,Köhnə tikili,131 000,AZN,3 280 AZN/m²,4 / 5,2,40 m²,Memar Əcəmi m.,var,"13.06.2025, 12:47",var,https://bina.az/items/5240667
5232846,Yeni tikili,178 000,AZN,2 020 AZN/m²,16 / 16,3,88 m²,Əhmədli m.,yoxdur,"13.06.2025, 23:02",var,https://bina.az/items/5232846
5068785,Köhnə tikili,165 000,AZN,3 670 AZN/m²,6 / 9,2,45 m²,Azadlıq Prospekti m.,var,"13.06.2025, 23:02",var,https://bina.az/items/5068785
5262992,Yeni tikili,154 000,AZN,2 800 AZN/m²,3 / 16,2,55 m²,8 Noyabr m.,var,"13.06.2025, 23:01",var,https://bina.az/items/5262992
5056567,Yeni tikili,255 000,AZN,2 320 AZN/m²,2 / 6,3,110 m²,Əhmədli m.,var,"13.06.2025, 23:00",var,https://bina.az/items/5056567
5244441,Köhnə tikili,169 900,AZN,2 270 AZN/m²,8 / 9,3,75 m²,Əhmədli m.,var,"13.06.2025, 22:59",var,https://bina.az/items/5244441
5273112,Yeni tikili,179 000,AZN,3 480 AZN/m²,3 / 8,1,51.4 m²,Nardaran q.,var,"13.06.2025, 22:57",yoxdur,https://bina.az/items/5273112
5278150,Yeni tikili,139 000,AZN,2 670 AZN/m²,7 / 17,2,52 m²,Neftçilər m.,var,"13.06.2025, 22:57",var,https://bina.az/items/5278150
5278152,Köhnə tikili,105 000,AZN,2 630 AZN/m²,6 / 9,1,40 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 22:56",var,https://bina.az/items/5278152
5273111,Yeni tikili,267 000,AZN,3 810 AZN/m²,9 / 16,2,70 m²,Nərimanov r.,var,"13.06.2025, 22:56",var,https://bina.az/items/5273111
5278147,Yeni tikili,190 000,AZN,1 780 AZN/m²,15 / 17,3,107 m²,Həzi Aslanov m.,var,"13.06.2025, 22:54",var,https://bina.az/items/5278147
5238295,Köhnə tikili,255 000,AZN,2 550 AZN/m²,6 / 9,4,100 m²,Azadlıq Prospekti m.,var,"13.06.2025, 22:54",var,https://bina.az/items/5238295
5206662,Yeni tikili,105 000,AZN,1 380 AZN/m²,11 / 12,3,76 m²,Hövsan q.,var,"13.06.2025, 22:52",var,https://bina.az/items/5206662
5215770,Köhnə tikili,163 000,AZN,2 670 AZN/m²,4 / 9,2,61 m²,Memar Əcəmi m.,var,"13.06.2025, 22:52",var,https://bina.az/items/5215770
5115244,Yeni tikili,315 000,AZN,3 090 AZN/m²,10 / 12,3,102 m²,8 Noyabr m.,var,"13.06.2025, 22:52",var,https://bina.az/items/5115244
5212609,Yeni tikili,279 000,AZN,1 920 AZN/m²,16 / 18,3,145 m²,Elmlər Akademiyası m.,var,"13.06.2025, 22:52",var,https://bina.az/items/5212609
4992483,Yeni tikili,128 000,AZN,1 510 AZN/m²,2 / 5,3,85 m²,Biləcəri q.,var,"13.06.2025, 22:50",var,https://bina.az/items/4992483
5278146,Köhnə tikili,102 000,AZN,2 550 AZN/m²,5 / 5,1,40 m²,Dərnəgül m.,var,"13.06.2025, 22:49",var,https://bina.az/items/5278146
5278145,Yeni tikili,385 000,AZN,2 900 AZN/m²,6 / 17,3,132.7 m²,Qara Qarayev m.,var,"13.06.2025, 22:49",var,https://bina.az/items/5278145
5221578,Yeni tikili,64 500,AZN,1 490 AZN/m²,1 / 6,1,43.4 m²,Masazır q.,var,"13.06.2025, 22:47",var,https://bina.az/items/5221578
5261459,Köhnə tikili,152 000,AZN,2 810 AZN/m²,5 / 9,2,54 m²,Həzi Aslanov m.,var,"13.06.2025, 22:46",var,https://bina.az/items/5261459
5278144,Yeni tikili,128 000,AZN,2 460 AZN/m²,3 / 14,2,52 m²,Xətai r.,yoxdur,"13.06.2025, 22:45",var,https://bina.az/items/5278144
5278143,Yeni tikili,145 000,AZN,3 090 AZN/m²,16 / 20,2,47 m²,20 Yanvar m.,var,"13.06.2025, 22:45",var,https://bina.az/items/5278143
5278140,Köhnə tikili,128 000,AZN,2 060 AZN/m²,9 / 9,2,62 m²,Yeni Günəşli q.,var,"13.06.2025, 22:44",var,https://bina.az/items/5278140
5234169,Yeni tikili,161 000,AZN,1 750 AZN/m²,10 / 15,2,92 m²,Azadlıq Prospekti m.,yoxdur,"13.06.2025, 22:44",yoxdur,https://bina.az/items/5234169
5265539,Köhnə tikili,169 000,AZN,1 880 AZN/m²,8 / 9,3,90 m²,Əhmədli m.,var,"13.06.2025, 17:59",var,https://bina.az/items/5265539
5267277,Köhnə tikili,136 000,AZN,3 400 AZN/m²,4 / 5,2,40 m²,Nəriman Nərimanov m.,var,"13.06.2025, 13:49",var,https://bina.az/items/5267277
4935241,Yeni tikili,285 000,AZN,2 480 AZN/m²,15 / 17,3,115 m²,Qara Qarayev m.,var,"13.06.2025, 02:35",var,https://bina.az/items/4935241
5209482,Yeni tikili,285 000,AZN,2 590 AZN/m²,10 / 16,3,110 m²,28 May m.,yoxdur,"13.06.2025, 12:55",yoxdur,https://bina.az/items/5209482
5275515,Köhnə tikili,155 000,AZN,1 800 AZN/m²,9 / 9,3,86 m²,Əhmədli m.,var,"13.06.2025, 22:43",var,https://bina.az/items/5275515
5275708,Yeni tikili,153 000,AZN,2 130 AZN/m²,4 / 19,3,72 m²,Həzi Aslanov m.,var,"13.06.2025, 22:41",var,https://bina.az/items/5275708
5275701,Yeni tikili,156 000,AZN,2 010 AZN/m²,15 / 16,2,77.7 m²,Yeni Yasamal q.,var,"13.06.2025, 22:39",var,https://bina.az/items/5275701
5278139,Köhnə tikili,139 000,AZN,2 140 AZN/m²,9 / 9,2,65 m²,Nəsimi m.,var,"13.06.2025, 22:38",var,https://bina.az/items/5278139
5074321,Yeni tikili,350 000,AZN,2 690 AZN/m²,19 / 21,3,130 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 22:37",var,https://bina.az/items/5074321
5200006,Yeni tikili,118 000,AZN,1 690 AZN/m²,4 / 16,2,70 m²,Biləcəri q.,var,"13.06.2025, 22:37",yoxdur,https://bina.az/items/5200006
5270401,Köhnə tikili,153 000,AZN,2 350 AZN/m²,4 / 9,2,65 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 22:37",var,https://bina.az/items/5270401
5197367,Yeni tikili,120 000,AZN,1 130 AZN/m²,4 / 4,3,106 m²,Qaraçuxur q.,yoxdur,"13.06.2025, 22:37",yoxdur,https://bina.az/items/5197367
5271110,Köhnə tikili,149 000,AZN,2 290 AZN/m²,6 / 9,2,65 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 22:38",var,https://bina.az/items/5271110
5251824,Köhnə tikili,159 000,AZN,2 270 AZN/m²,4 / 5,3,70 m²,Memar Əcəmi m.,var,"13.06.2025, 22:37",var,https://bina.az/items/5251824
5207665,Yeni tikili,90 000,AZN,1 290 AZN/m²,2 / 6,3,70 m²,Masazır q.,var,"13.06.2025, 22:36",var,https://bina.az/items/5207665
4886100,Yeni tikili,140 000,AZN,2 590 AZN/m²,2 / 3,2,54 m²,Koroğlu m.,var,"13.06.2025, 22:34",var,https://bina.az/items/4886100
5211421,Köhnə tikili,137 000,AZN,1 960 AZN/m²,9 / 9,2,70 m²,Nəsimi m.,var,"13.06.2025, 22:32",var,https://bina.az/items/5211421
5267625,Yeni tikili,147 000,AZN,3 270 AZN/m²,5 / 16,2,45 m²,Elmlər Akademiyası m.,var,"13.06.2025, 22:31",var,https://bina.az/items/5267625
5237449,Yeni tikili,129 000,AZN,1 790 AZN/m²,9 / 14,2,72.2 m²,Biləcəri q.,yoxdur,"13.06.2025, 22:29",yoxdur,https://bina.az/items/5237449
5142160,Yeni tikili,510 000,AZN,4 020 AZN/m²,8 / 16,3,127 m²,Nəsimi r.,var,"13.06.2025, 22:29",var,https://bina.az/items/5142160
5144152,Yeni tikili,365 000,AZN,2 350 AZN/m²,5 / 19,4,155 m²,Həzi Aslanov m.,var,"13.06.2025, 22:27",var,https://bina.az/items/5144152
5278131,Yeni tikili,282 000,AZN,2 200 AZN/m²,9 / 17,3,128 m²,Koroğlu m.,yoxdur,"13.06.2025, 22:44",yoxdur,https://bina.az/items/5278131
5241190,Yeni tikili,138 000,AZN,2 230 AZN/m²,10 / 19,2,62 m²,Əhmədli q.,var,"13.06.2025, 22:24",var,https://bina.az/items/5241190
5104116,Yeni tikili,165 000,AZN,3 300 AZN/m²,7 / 18,2,50 m²,Nəsimi r.,var,"13.06.2025, 22:24",,https://bina.az/items/5104116
5184492,Yeni tikili,210 000,AZN,2 630 AZN/m²,14 / 20,2,80 m²,Binəqədi r.,var,"13.06.2025, 22:24",var,https://bina.az/items/5184492
5254638,Köhnə tikili,142 000,AZN,1 890 AZN/m²,4 / 9,3,75 m²,Yeni Günəşli q.,var,"13.06.2025, 22:23",var,https://bina.az/items/5254638
5244253,Köhnə tikili,138 500,AZN,2 520 AZN/m²,1 / 5,2,55 m²,20 Yanvar m.,var,"13.06.2025, 22:21",var,https://bina.az/items/5244253
5264404,Köhnə tikili,142 500,AZN,1 680 AZN/m²,7 / 10,3,85 m²,Massiv D q.,var,"13.06.2025, 22:21",var,https://bina.az/items/5264404
4387379,Yeni tikili,326 460,AZN,3 000 AZN/m²,13 / 16,3,108.8 m²,28 May m.,yoxdur,"13.06.2025, 13:56",yoxdur,https://bina.az/items/4387379
5207116,Yeni tikili,307 000,AZN,3 320 AZN/m²,4 / 17,2,92.5 m²,Gənclik m.,yoxdur,"13.06.2025, 15:24",var,https://bina.az/items/5207116
5192299,Yeni tikili,165 000,AZN,2 540 AZN/m²,8 / 9,2,65 m²,Yasamal q.,var,"13.06.2025, 16:38",var,https://bina.az/items/5192299
5254763,Köhnə tikili,92 000,AZN,3 070 AZN/m²,5 / 5,1,30 m²,20 Yanvar m.,var,"13.06.2025, 22:20",var,https://bina.az/items/5254763
5249454,Yeni tikili,225 000,AZN,2 620 AZN/m²,7 / 7,3,86 m²,20 Yanvar m.,yoxdur,"13.06.2025, 22:20",var,https://bina.az/items/5249454
5270337,Yeni tikili,350 000,AZN,2 270 AZN/m²,5 / 17,4,154 m²,İnşaatçılar m.,var,"13.06.2025, 22:19",var,https://bina.az/items/5270337
4574124,Yeni tikili,320 000,AZN,2 710 AZN/m²,4 / 17,3,118 m²,Gənclik m.,yoxdur,"13.06.2025, 22:50",var,https://bina.az/items/4574124
5250600,Yeni tikili,455 000,AZN,2 600 AZN/m²,19 / 23,3,175 m²,Nizami m.,var,"13.06.2025, 22:16",var,https://bina.az/items/5250600
4815514,Yeni tikili,83 900,AZN,1 400 AZN/m²,6 / 8,2,60 m²,Masazır q.,yoxdur,"13.06.2025, 22:16",var,https://bina.az/items/4815514
5278125,Köhnə tikili,88 000,AZN,1 170 AZN/m²,5 / 5,3,75 m²,Binə q.,var,"13.06.2025, 22:15",var,https://bina.az/items/5278125
5142028,Yeni tikili,223 000,AZN,2 590 AZN/m²,3 / 16,2,86 m²,Dərnəgül m.,yoxdur,"13.06.2025, 22:15",yoxdur,https://bina.az/items/5142028
5064582,Yeni tikili,105 000,AZN,2 840 AZN/m²,13 / 16,2,37 m²,Qara Qarayev m.,var,"13.06.2025, 22:15",var,https://bina.az/items/5064582
5278123,Köhnə tikili,141 000,AZN,2 170 AZN/m²,6 / 9,2,65 m²,Həzi Aslanov m.,var,"13.06.2025, 22:36",var,https://bina.az/items/5278123
4849662,Yeni tikili,280 000,AZN,2 330 AZN/m²,14 / 17,3,120 m²,Yasamal q.,var,"13.06.2025, 22:14",yoxdur,https://bina.az/items/4849662
5013161,Yeni tikili,509 000,AZN,2 960 AZN/m²,9 / 16,4,172 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 22:14",var,https://bina.az/items/5013161
5200670,Köhnə tikili,179 000,AZN,1 790 AZN/m²,1 / 5,4,100 m²,Nəsimi m.,var,"13.06.2025, 22:13",var,https://bina.az/items/5200670
5154624,Yeni tikili,265 000,AZN,2 040 AZN/m²,3 / 5,3,130 m²,Bayıl q.,var,"13.06.2025, 22:13",var,https://bina.az/items/5154624
5028859,Yeni tikili,265 000,AZN,3 310 AZN/m²,7 / 16,3,80 m²,Nərimanov r.,var,"13.06.2025, 22:18",var,https://bina.az/items/5028859
5265926,Yeni tikili,430 000,AZN,3 390 AZN/m²,17 / 20,3,127 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 22:12",var,https://bina.az/items/5265926
5244425,Köhnə tikili,149 000,AZN,2 290 AZN/m²,4 / 9,2,65 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 22:10",var,https://bina.az/items/5244425
4037121,Yeni tikili,260 000,AZN,2 600 AZN/m²,19 / 19,3,100 m²,Nərimanov r.,var,"13.06.2025, 22:10",var,https://bina.az/items/4037121
5150136,Yeni tikili,230 000,AZN,3 380 AZN/m²,6 / 18,2,68 m²,Gənclik m.,yoxdur,"13.06.2025, 22:09",var,https://bina.az/items/5150136
5169475,Köhnə tikili,200 000,AZN,4 000 AZN/m²,3 / 4,2,50 m²,Elmlər Akademiyası m.,var,"13.06.2025, 22:09",var,https://bina.az/items/5169475
5227175,Yeni tikili,103 900,AZN,1 890 AZN/m²,2 / 14,3,55 m²,Abşeron r.,var,"13.06.2025, 22:17",var,https://bina.az/items/5227175
5278116,Köhnə tikili,185 000,AZN,2 850 AZN/m²,4 / 9,2,65 m²,Gənclik m.,var,"13.06.2025, 22:08",var,https://bina.az/items/5278116
4636188,Köhnə tikili,149 000,AZN,3 100 AZN/m²,3 / 5,2,48 m²,Elmlər Akademiyası m.,var,"13.06.2025, 22:08",var,https://bina.az/items/4636188
4445856,Köhnə tikili,1 050 000,AZN,5 250 AZN/m²,3 / 4,4,200 m²,Sahil m.,var,"13.06.2025, 22:08",var,https://bina.az/items/4445856
5165073,Yeni tikili,190 000,AZN,1 380 AZN/m²,12 / 12,3,137.5 m²,Həzi Aslanov m.,yoxdur,"13.06.2025, 13:52",yoxdur,https://bina.az/items/5165073
5272429,Yeni tikili,380 000,AZN,2 270 AZN/m²,10 / 17,3,167.7 m²,Nəsimi r.,var,"13.06.2025, 20:34",var,https://bina.az/items/5272429
5265391,Yeni tikili,285 000,AZN,3 350 AZN/m²,11 / 17,2,85 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 12:29",var,https://bina.az/items/5265391
5182943,Yeni tikili,395 000,AZN,3 530 AZN/m²,15 / 17,3,112 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 22:07",var,https://bina.az/items/5182943
4716672,Yeni tikili,300 000,AZN,3 000 AZN/m²,12 / 12,3,100 m²,Nəriman Nərimanov m.,var,"13.06.2025, 22:07",var,https://bina.az/items/4716672
5246005,Yeni tikili,339 000,AZN,2 970 AZN/m²,14 / 16,3,114 m²,Gənclik m.,yoxdur,"13.06.2025, 22:07",var,https://bina.az/items/5246005
5278115,Yeni tikili,205 000,AZN,2 470 AZN/m²,12 / 19,2,83 m²,Nəriman Nərimanov m.,var,"13.06.2025, 22:07",var,https://bina.az/items/5278115
5270760,Yeni tikili,270 000,AZN,2 370 AZN/m²,5 / 16,3,114 m²,Həzi Aslanov m.,var,"13.06.2025, 22:06",yoxdur,https://bina.az/items/5270760
5270367,Köhnə tikili,115 000,AZN,2 090 AZN/m²,5 / 5,2,55 m²,Memar Əcəmi m.,var,"13.06.2025, 22:06",var,https://bina.az/items/5270367
4785422,Yeni tikili,84 000,AZN,1 400 AZN/m²,5 / 8,2,60 m²,Masazır q.,yoxdur,"13.06.2025, 22:07",var,https://bina.az/items/4785422
5251861,Yeni tikili,193 000,AZN,3 020 AZN/m²,15 / 17,2,64 m²,İnşaatçılar m.,var,"13.06.2025, 22:05",var,https://bina.az/items/5251861
5166979,Yeni tikili,206 000,AZN,1 410 AZN/m²,7 / 9,3,146 m²,Biləcəri q.,yoxdur,"13.06.2025, 22:05",yoxdur,https://bina.az/items/5166979
5243882,Yeni tikili,178 000,AZN,3 960 AZN/m²,7 / 9,1,45 m²,Nizami m.,yoxdur,"13.06.2025, 22:03",yoxdur,https://bina.az/items/5243882
5278110,Köhnə tikili,142 000,AZN,2 180 AZN/m²,2 / 9,2,65 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 22:36",var,https://bina.az/items/5278110
4822057,Yeni tikili,79 500,AZN,1 330 AZN/m²,6 / 8,2,60 m²,Masazır q.,yoxdur,"13.06.2025, 22:02",var,https://bina.az/items/4822057
5217135,Yeni tikili,215 000,AZN,3 160 AZN/m²,14 / 14,2,68 m²,Bakmil m.,var,"13.06.2025, 22:02",var,https://bina.az/items/5217135
5278109,Köhnə tikili,142 000,AZN,2 370 AZN/m²,6 / 9,2,60 m²,Həzi Aslanov q.,var,"13.06.2025, 22:02",var,https://bina.az/items/5278109
5278107,Yeni tikili,512 000,AZN,3 010 AZN/m²,9 / 16,3,170 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 22:01",yoxdur,https://bina.az/items/5278107
5276428,Köhnə tikili,79 000,AZN,2 080 AZN/m²,5 / 5,2,38 m²,8 Noyabr m.,var,"13.06.2025, 22:04",var,https://bina.az/items/5276428
5189871,Yeni tikili,480 000,AZN,3 450 AZN/m²,13 / 17,3,139 m²,28 May m.,yoxdur,"13.06.2025, 21:59",var,https://bina.az/items/5189871
5269090,Yeni tikili,333 000,AZN,3 330 AZN/m²,11 / 14,3,100 m²,Gənclik m.,var,"13.06.2025, 21:58",var,https://bina.az/items/5269090
5258410,Yeni tikili,350 000,AZN,2 410 AZN/m²,2 / 18,3,145 m²,Nərimanov r.,var,"13.06.2025, 21:57",var,https://bina.az/items/5258410
5264935,Yeni tikili,225 000,AZN,2 680 AZN/m²,4 / 20,2,84 m²,20 Yanvar m.,var,"13.06.2025, 21:57",var,https://bina.az/items/5264935
5270323,Yeni tikili,246 000,AZN,2 100 AZN/m²,14 / 20,3,117 m²,20 Yanvar m.,var,"13.06.2025, 21:57",yoxdur,https://bina.az/items/5270323
5267601,Köhnə tikili,189 000,AZN,1 890 AZN/m²,8 / 9,4,100 m²,8-ci kilometr q.,var,"13.06.2025, 21:57",var,https://bina.az/items/5267601
5267479,Yeni tikili,350 000,AZN,3 610 AZN/m²,17 / 21,2,97 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 21:55",var,https://bina.az/items/5267479
5203906,Köhnə tikili,177 000,AZN,1 770 AZN/m²,2 / 9,4,100 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 21:54",var,https://bina.az/items/5203906
5267294,Yeni tikili,3 277 000,AZN,1 440 AZN/m²,1 / 6,20,2282 m²,Masazır q.,var,"13.06.2025, 18:58",var,https://bina.az/items/5267294
5206370,Yeni tikili,245 000,AZN,2 880 AZN/m²,12 / 14,3,85 m²,Qara Qarayev m.,yoxdur,"13.06.2025, 10:03",var,https://bina.az/items/5206370
5237998,Yeni tikili,268 000,AZN,2 000 AZN/m²,10 / 18,3,134 m²,İnşaatçılar m.,yoxdur,"13.06.2025, 17:27",var,https://bina.az/items/5237998
5205665,Yeni tikili,762 405,AZN,2 650 AZN/m²,5 / 7,4,287.7 m²,Nəsimi r.,yoxdur,"13.06.2025, 21:54",yoxdur,https://bina.az/items/5205665
5210931,Köhnə tikili,170 000,AZN,2 460 AZN/m²,2 / 9,2,69 m²,Nizami m.,var,"13.06.2025, 21:54",var,https://bina.az/items/5210931
4996308,Yeni tikili,195 000,AZN,1 740 AZN/m²,11 / 16,3,112 m²,Biləcəri q.,var,"13.06.2025, 21:53",yoxdur,https://bina.az/items/4996308
5038215,Yeni tikili,380 640,AZN,2 600 AZN/m²,14 / 17,3,146.4 m²,Nizami r.,yoxdur,"13.06.2025, 21:53",yoxdur,https://bina.az/items/5038215
5201359,Yeni tikili,445 000,AZN,3 590 AZN/m²,11 / 17,3,124 m²,Nizami m.,var,"13.06.2025, 21:53",var,https://bina.az/items/5201359
5278101,Yeni tikili,170 000,AZN,2 980 AZN/m²,3 / 16,2,57 m²,28 May m.,yoxdur,"13.06.2025, 21:53",var,https://bina.az/items/5278101
5200966,Köhnə tikili,70 000,AZN,2 000 AZN/m²,4 / 5,1,35 m²,Biləcəri q.,var,"13.06.2025, 21:52",var,https://bina.az/items/5200966
5278098,Yeni tikili,392 000,AZN,2 450 AZN/m²,15 / 18,4,160 m²,28 May m.,yoxdur,"13.06.2025, 21:51",yoxdur,https://bina.az/items/5278098
5052465,Yeni tikili,320 000,AZN,3 180 AZN/m²,10 / 16,3,100.5 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 21:49",var,https://bina.az/items/5052465
5275676,Yeni tikili,250 000,AZN,2 270 AZN/m²,13 / 17,2,110 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 21:49",var,https://bina.az/items/5275676
5244993,Yeni tikili,167 000,AZN,2 780 AZN/m²,12 / 20,2,60 m²,Həzi Aslanov q.,var,"13.06.2025, 21:48",var,https://bina.az/items/5244993
5239506,Yeni tikili,240 000,AZN,3 430 AZN/m²,8 / 14,2,70 m²,Nərimanov r.,yoxdur,"13.06.2025, 21:48",var,https://bina.az/items/5239506
4765980,Yeni tikili,215 000,AZN,2 780 AZN/m²,15 / 19,2,77.2 m²,Bayıl q.,var,"13.06.2025, 21:48",yoxdur,https://bina.az/items/4765980
5250542,Köhnə tikili,198 000,AZN,2 640 AZN/m²,7 / 9,2,75 m²,Gənclik m.,var,"13.06.2025, 21:48",var,https://bina.az/items/5250542
